Symbol,mean_rank
DUX5,18.0
GCH1,13418.0
GCM2,17127.0
GCN1,8936.5
GCOM2,14.0
DNAH6,5033.0
ACBD3,11155.5
DYNC1H1,17946.5
DNAH10,13404.0
DNAH11,8810.0
DNAH1,7643.5
DNAH2,13082.0
DYNLL2,7915.5
DYNLT1,11536.5
DYRK1A,17901.5
GBF1,3758.5
DSG3,9498.0
RIPPLY3,6726.5
DSCR8,15232.0
DSCR9,26.0
GABRA3,15020.0
DSEL,13147.5
GABRA4,14280.5
DSCAM,11291.0
GABRA5,15003.5
GABARAP,11740.0
GABRB1,5764.0
GABRB3,16721.5
DUX4L6,4837.0
DUX4L7,15983.5
GABARAPL3,43.0
GABRP,9181.0
DUSP28,14510.0
DUSP4,12261.5
GABRQ,3813.0
DUS3L,12208.5
GBX2,11033.0
GCC2,10377.5
DUX4L9,37.0
DUXA,6091.0
DXO,8775.0
DVL2,16394.0
DEFB109B,33.0
DEFB128,6376.5
DAZ2,31.0
DBR1,6674.5
DCAF4,6856.0
DCLK2,4757.0
DCK,14329.0
DDX20,11496.0
DDX49,12403.0
DECR2,5781.5
DDX1,11521.5
DDR2,13462.5
DENND4B,1832.0
DGUOK,10658.5
DHX15,11792.5
DIP2B,3665.0
DNAJB14,6578.0
DNAJB13,13402.5
DNAJC22,16052.0
DKK4,14752.0
DMBX1,16256.5
DMAC1,11862.0
DMAC2,3799.5
HSD17B3,7995.0
GLUD2,6881.0
DNAJC24,9019.5
DNAJC10,11052.0
DISP2,3973.0
DISP3,4647.5
DLL1,12432.5
DMRTC2,6849.0
DLX5,10939.0
DLX6,15678.5
DMXL1,6986.5
GABRE,5362.0
DUSP23,14556.5
DTWD2,2029.5
DTX3L,9339.0
GABRR2,10744.0
DUSP2,10679.5
DSTYK,8947.5
DUPD1,7822.0
DUSP14,7757.0
DUSP15,6949.0
GCRG224,207.0
DUSP18,3274.5
DUS1L,7032.0
DUSP1,14851.5
DUX4,15852.0
DVL1,13988.5
EHBP1L1,7399.5
EGR4,8072.0
EGLN3,12260.0
EIF3E,9380.5
ERVS71-1,197.0
ENPP1,11613.5
RASGRP3,6698.5
EXOG,10078.0
EXOSC1,15454.0
EXOSC8,10537.0
EXTL3,8200.5
FAM114A2,5151.0
ST13,9858.0
FAM151A,3980.5
FAM133B,5641.5
FAM153A,915.0
FAM155B,13794.5
FAM157A,133.0
FAM157B,131.0
FAM169A,4189.5
FAM120B,4287.0
FBP2,10221.5
FAM171A1,5649.0
FAM171A2,6356.0
FAM173B,14678.5
FAM174A,10550.5
FAM184A,1390.0
FAM186A,10007.5
FAM186B,3572.0
FAM19A4,14229.5
FAM19A5,8540.0
FAM193B,11843.5
FAM198A,5762.5
FAM201A,118.0
FAM204A,3955.5
FAM205A,9960.5
FAM205BP,115.0
FAM205C,114.0
FAM214A,7088.0
FAM210B,5451.0
FAM219A,10530.5
FAM223B,111.0
FAM227B,3251.5
FAM228A,10802.5
FAM228B,10937.5
FAM229A,3200.5
FAM229B,3238.5
FAM231AP,2769.0
FAM231BP,9464.5
FAM231C,4710.5
FAM231D,109.0
,132.0
FAM236A,134.0
FAM236B,159.0
FAM237A,135.0
FAM240A,158.0
FAM240B,157.0
FAM241A,5856.5
FAM241B,2628.0
PFKFB2,7314.0
FAM86B1,3604.5
FAM86B2,7012.5
FAM86C2P,152.0
FAM86JP,151.0
FAM74A1,150.0
FAM74A3,149.0
FAM90A2P,148.0
FAM90A8P,147.0
FAM90A9P,146.0
FAM90A18P,145.0
FAM90A15P,144.0
FAM90A20P,143.0
FAM90A24P,142.0
FAM90A26,141.0
FAM90A27P,140.0
F11,15827.0
F10,18468.5
FAM13A,6042.0
FAM49A,2270.0
FAM49B,15683.0
FAM53B,15889.0
FAM57B,8330.0
FAM30A,324.0
F5,19374.5
FAM45A,10122.0
FAM71A,5410.5
FAM71B,9473.0
FAM71C,2561.0
FAM84B,10601.0
EGR3,10677.5
EHF,12014.5
EGLN2,17194.0
ELOA2,10784.5
EIF3H,13585.5
ELMOD1,3384.5
TMPRSS15,18565.5
EPHA1,18999.0
EPS8,17761.0
ERAP2,13687.0
EXD2,13762.0
EXOC2,16567.0
EXO1,12927.5
EXOSC4,17900.5
EXOSC5,11073.0
EXT2,12097.0
EXTL1,12649.5
EYS,9896.0
FAM102B,6304.0
FAM104A,2088.5
FAM104B,9633.0
FAM106CP,710.0
FAM107A,9501.5
FAM111A,7829.5
FAM111B,7991.5
FAM155A,8862.0
FAM161A,8622.0
F13A1,10924.0
F13B,14085.0
FAM163A,13452.5
FAM163B,11024.5
FAM160A2,8006.5
FAM160B1,11570.5
FAM118A,3495.5
FAM118B,3165.0
FAM124B,3434.5
FAM170A,4780.0
FAM173A,10594.0
FAM180A,7698.5
FAM180B,10775.5
FAM181A,10816.5
FAM181B,10946.5
FAM182A,751.0
FAM182B,6292.5
FAM183A,7528.0
FAM177A1,4379.5
FAM178B,9874.0
FAM187B,10232.5
FAM189A1,11185.0
FAM189A2,10446.0
FAM193A,11884.5
FAM19A2,10510.5
FAM209A,11304.5
FAM209B,9157.0
FAM210A,4191.5
FAM215A,12432.0
FAM216A,6904.5
FAM216B,11144.5
FAM217A,10718.0
FAM217B,2412.0
FAM218A,6938.5
FAM219B,11011.5
FAM220A,13457.5
FAM220BP,743.0
FAM221A,5285.0
FAM221B,10151.5
FAM222A,10930.5
FAM222B,1369.0
FAM122C,6645.5
FAM223A,739.0
FAM227A,7246.0
FAM234A,11607.5
FAM234B,7881.5
FAM236C,737.0
FAM236D,736.0
FAM243A,3360.0
FAM243B,2322.0
PFKFB1,14437.5
EIF2A,13279.0
EID2B,9951.5
EID2,10141.5
EGR2,10887.0
EIF2B3,10791.5
EIF3C,11716.5
ELOA,13762.5
ELOVL6,15687.0
ELMOD3,9748.0
AHCTF1,14984.5
ENTR1,10336.0
ENPP7,12297.0
ENTPD1,15827.5
GPX6,15148.0
GPX8,15182.0
ESPL1,18077.5
ELSPBP1,12865.0
ETHE1,16836.5
EVA1B,10143.5
EVI2B,8728.5
EVI5L,4400.0
EVI5,7781.5
GRN,19721.5
CXCL1,17205.0
EVPL,11956.5
RASGRP1,10183.5
EXOC3L2,6397.5
EXOC3L4,3508.0
EXOSC10,13543.0
EXOC6,6526.5
EXOC7,15534.5
EXT1,14741.0
EYA3,6095.5
FAM106A,9362.0
FAM110C,4702.0
GRP,14922.0
FAM131A,10221.0
FAM117A,7928.5
FAM120A,7464.5
GSG1L2,655.0
FAM124A,1804.5
FAM170B,2448.0
FAM89A,2858.0
HIST1H2BL,2218.5
EIF2B4,7159.5
EHD2,9867.5
EHD3,9194.5
EIF3B,9209.5
ELOA3,12100.0
ELOB,15526.0
PI3,15213.5
ELP2,14143.5
ELF2,8766.0
ELAVL2,13083.0
ELF3,10750.5
ELN,17514.0
EPS15L1,13343.0
ETFDH,15532.5
ETV2,10418.0
ETV3L,2358.5
ETS1,15503.5
ETV4,15102.0
ETV6,19444.5
ETV7,15206.0
ETFBKMT,9035.0
EVA1A,11015.0
RASGRP4,8518.5
EXOC1L,690.0
EXOSC9,6494.0
EXOC8,11300.5
EXOSC6,11884.0
EYA1,18364.0
EXOSC7,10342.0
EXPH5,12098.0
EZH1,13798.0
EZH2,13896.0
FAM102A,5939.0
FAM126B,8750.5
FAM149B1,5664.0
H2AFZ,16349.0
FAM98A,7651.5
F9,14551.5
H2BFWT,4404.0
FAR1,12354.5
HIST1H3A,11122.5
FAF2,8256.5
FAM74A4,838.0
FAM9A,3673.5
FAN1,9235.5
EGFEM1P,836.0
EHBP1,12095.0
EGFR,11149.5
EHD4,16428.0
EIF1B,8233.0
EHMT1,12277.5
EIF3F,8616.0
ELAVL4,12962.5
APELA,10245.5
ELOVL7,5335.0
ELOC,9067.5
ELOF1,8553.0
ELMO2,14546.5
ERV3-1,12120.5
ESPN,14914.5
ESR2,14980.5
ESRG,824.0
ESRP2,14749.5
ESS2,19013.0
SMG6,8581.0
CES1,18883.0
CES2,12574.5
GRXCR1,12824.5
GRXCR2,6800.0
GRID2IP,8195.5
ETV5,17477.5
FAM27D1,818.0
FAM27E3,817.0
FAM71E1,8732.5
FAM71E2,10310.5
FAM71F1,6068.5
FAM71F2,11944.5
FAM74A7,840.0
FAM90A5P,841.0
FAM90A10P,842.0
FAM90A12P,866.0
FAM90A13P,865.0
FAM90A14P,864.0
FAM90A16P,863.0
FAM90A22P,862.0
FAM90A23P,861.0
FAM91A1,5269.5
LINC00869,860.0
F12,13928.5
FAM13B,7507.0
FAM13C,8272.0
FAM20A,14787.0
FAM24A,8215.0
FAM57A,9027.0
FAM32A,5466.0
FAM66E,855.0
FAM69B,7318.0
FAM69C,12186.0
GSS,10011.0
FAM84A,8270.5
ST13P5,850.0
FAM135A,6204.0
FAM136A,11706.5
FAM168B,11092.5
FAM162A,13090.5
GRTP1,6742.5
FAM160A1,4799.0
FAM160B2,10908.0
FBP1,11201.0
FAM120C,12250.5
FAM120AOS,5203.0
FAM171B,10870.0
FAM172A,5605.0
FAM172BP,843.0
GCSAML,6900.0
GSAP,14769.5
GSN-AS1,814.0
FAM183BP,1728.0
FAM174B,6000.0
FAM184B,10404.0
FAM185A,9314.0
FAM177B,10782.0
FAM187A,14958.5
FAM189B,12140.5
FAM198B,5052.5
FAM200A,1842.5
FAM200B,11060.5
FAM199X,2430.5
FAM19A1,10300.0
FAM19A3,5957.0
FAM206A,10147.5
FAM207A,11511.5
FAM208B,9466.0
FAM214B,3492.5
F8A1,14240.5
FAM90A1,7138.5
FAM90A7P,775.0
PFKFB3,18528.5
PFKFB4,11784.5
FAM156A,4284.0
FAM50A,9201.0
FAM50B,10400.5
FAM53A,4874.0
FAM20C,18972.0
FAM53C,4535.5
FAM24B,6752.5
FA2H,13572.5
FAM43A,5024.5
FAM43B,11212.0
FAM69A,8842.0
FAM45BP,763.0
FAM47A,4757.5
FAM47B,4988.5
FAM47C,6008.5
FAM47DP,762.0
FAM47E,9528.0
FABP7,13070.0
FAM98C,3770.0
HIST1H2BK,5365.5
FANCD2OS,7321.0
H2BFS,8573.0
FADD,13725.0
FADS6,10289.5
FADS1,13088.0
FAHD2A,8122.0
FAM3D,12054.5
FAIM,10932.0
FCMR,15908.5
PTK2,13794.5
FAM3B,17833.5
FAM3C,13799.0
FARP1,12247.5
FASTKD3,5773.5
FANCG,10662.5
EPCAM,17855.5
EPHA3,9069.5
EDDM3B,3961.5
PABPN1L,4744.0
EPM2AIP1,12388.0
EXOC6B,3654.5
EXD1,2461.5
EXOC1,11704.0
EXOC3,8159.5
EXOC5,10428.0
EXOSC3,9496.5
FAM131B,8044.0
FAM131C,8525.0
FAM133A,9458.0
FAM151B,9930.0
FAM153B,9324.5
FRA10AC1,3466.0
FAM110A,7587.5
FAM135B,7820.5
FAM166B,7597.0
FAM157C,791.0
FAM167A,13647.5
FAM167B,7068.0
FAM168A,11411.5
FAM161B,6413.0
GRSF1,10914.5
FAM169B,6232.0
FAM162B,4156.5
FAM149A,8421.0
FAM166A,5721.5
GRWD1,8638.5
FAM122A,13046.0
FAM122B,2461.5
FAM86C1,4287.5
FBXO3,14806.0
FBXO17,14067.0
FBL,10045.0
FBXL5,15248.0
FBXO38,11606.0
FCGR2B,14771.5
FBXO11,16008.0
FABP2,16737.5
FABP1,10501.5
HIST1H2BB,5457.0
FANCD2,13748.5
ZMPSTE24,15897.5
HIST3H3,9570.0
FAF1,7167.5
FAHD1,5207.0
FASTKD5,2911.0
FAM9B,2678.5
FAAP24,4687.5
HIST1H4A,18624.0
FATE1,11017.0
FBF1,7864.0
EFEMP2,7551.0
FBXO30,2518.5
FBXO32,12290.0
GRPEL1,9464.5
GRPEL2,4554.0
FAM87A,503.0
FAH,11161.0
FADS2,11905.0
FADS3,6714.5
FANK1,11930.5
FAT4,15676.5
FANCC,15262.0
FCAMR,10217.5
FBXL4,15227.5
FBXO25,12090.5
EFEMP1,15296.0
FBXO48,5944.5
MS4A2,13857.0
FCGR2C,498.0
FCRL2,13217.5
FCRLA,16383.5
FBN2,17179.0
CSTB,18561.5
DEFB107A,5070.0
DDX11L8,492.0
DEFB131B,491.0
DAAM2,6624.5
DAB2,9544.0
DAZAP1,13333.5
DAXX,10188.0
DBP,13401.0
DYNC1LI2,4143.0
CD38,16690.5
CDCA5,9842.5
CDHR2,13466.0
CDHR4,10935.5
CDKN2D,16395.5
CD5L,15802.5
CDKN3,13830.5
CDADC1,12275.0
CEP104,10320.0
CDYL,13075.0
CDKN2A,16566.0
CEBPB,15335.5
C5orf47,8475.0
CFAP99,5810.5
CHI3L2,9985.5
HSPD1,15680.0
CHD2,8006.5
CHP2,10525.0
TESC,11971.5
DND1,11238.0
DNAJC5B,9704.0
DNAJC5G,8056.5
DNAJA1,10804.5
DNAJA2,14698.5
DNAJB2,7785.5
DNAJB3,524.0
DNAJB4,6148.5
DNAJB5,3283.0
DNAJB6,7920.5
DNAJB7,16845.0
DNAJB8,9092.0
DNAJB9,11152.0
DNAJC1,11326.5
DNAJC2,14681.5
DNAJC3,15826.5
DNAJC4,10842.5
DNAJC5,15575.5
DNAJC7,14932.5
DNAJC8,7490.5
DNAJC9,5553.0
CKAP2L,6967.5
LIG1,11861.0
LIG3,7609.0
CKS2,9672.0
LIG4,18220.5
CYP4F3,14673.0
C17orf80,8247.0
MIR22HG,457.0
COQ10A,8128.0
CPXCR1,4867.0
CPSF2,7046.0
C18orf32,11385.5
CR1L,4094.0
C19orf47,10659.0
C19orf54,10076.5
C19orf57,5903.0
C19orf71,2466.0
COPS2,6032.5
COPS3,7698.0
COPS9,8648.5
COPS7B,5837.0
ENC1,10681.5
KAT14,10222.5
CSRNP1,7908.5
CSTF1,9772.0
CSTF2,9803.5
CSTF2T,10513.5
C20orf78,449.0
C20orf85,5382.5
C20orf96,2590.0
CLSTN3,6176.5
CUSTOS,4410.5
VENTXP1,446.0
NCOR1P1,445.0
C20orf197,3302.5
CTTNBP2NL,11491.5
CT45A9,6163.5
CT45A5,11239.5
CT45A6,6514.5
CT55,12457.0
CT62,13670.0
CTNNBL1,13159.5
CHTF8,10553.5
CHTF8,10519.5
CTHRC1,14308.0
CTAGE4,1484.0
CTDSPL,16254.0
CTNS,12153.5
CTNNA3,12503.5
CTAGE8,1593.0
CTR9,13000.0
CTRB1,10847.5
CTRB2,11124.0
CIT,12717.5
ENKUR,4855.5
CYP4F22,13816.5
C17orf47,1396.0
CYP21A2,13084.0
CREB3L2,9383.5
CRYBB3,8266.0
CPT1B,8558.0
SS18L1,4611.5
CRYGC,10078.0
CRYGD,11420.5
MPP1,5506.0
CRHR2,13234.0
CRH,15135.0
CRK,13974.5
C1orf61,7625.5
EMC10,10974.0
CRTC2,13045.5
CRYAB,15555.5
EMC1,6488.0
CSDC2,7223.0
CASC10,7393.5
TMEM63C,8896.5
CSF1R,12670.5
EME2,6735.0
CSNK2A2,12026.5
EMILIN2,10755.5
CSKMT,8743.5
EMP2,13425.5
CCSMST1,9379.0
CYTH3,11357.5
DALRD3,8048.5
CD55,18326.5
C17orf53,11635.5
LINC00470,471.0
C18orf12,470.0
C18orf21,8702.0
CYP2A7,9960.5
CYP2A13,16395.0
CYP51A1,15948.0
CPSF3,12290.0
CPLX3,9024.5
CYP4B1,10866.5
CRYBG2,9697.5
CHRDL1,13725.5
CRELD2,5004.5
EIPR1,11619.5
CREM,18307.5
CRYGN,6886.5
EML2,13334.0
EML3,7126.5
EML4,10514.5
EML5,8702.5
EML6,5653.0
ERMARD,8536.0
CSRNP2,7008.5
CSRNP3,4288.5
CSRP1,12094.5
CSRP2,9626.0
CSRP3,17673.0
ENDOD1,3636.5
CSTL1,9328.5
CST11,10138.0
CLSTN2,12836.0
CST8,9428.0
C20orf144,2209.5
C20orf173,1453.0
C20orf187,608.0
C20orf194,10641.5
C20orf202,606.0
CT45A1,13843.5
CT45A3,4306.0
CT45A7,2081.0
CTBP1,9846.5
CTAG2,7090.5
CTCFL,8883.5
CTAG1A,9901.0
CTAGE5,11181.5
CPPED1,12964.5
C17orf77,10872.0
CYP4F8,5875.5
CPSF6,11768.0
CPNE7,11098.0
C18orf25,12063.0
LINC01387,622.0
C18orf65,7771.5
C19orf67,9555.5
SMDT1,13187.5
GPS1,11534.0
EMSY,15603.5
CSPG4,14590.5
CSPP1,8719.0
CSTF3,13221.0
ENDOU,13493.5
C20orf141,4382.0
C20orf203,624.0
C20orf204,648.0
CT45A2,11872.5
CT45A10,11094.5
CT47A1,7807.0
CT47B1,8873.0
CT45A8,7853.5
CTBP2,12964.5
CTC1,10964.5
CTCF,12851.0
CTDP1,10608.5
CTDSP1,9344.0
CTDSP2,12329.5
CTLA4,19813.0
CTF1,12115.5
SLC44A2,7692.0
CTAGE6,1782.0
CTNNB1,13644.0
CUL7,16358.0
CUL2,13760.0
C17orf102,635.0
C17orf107,6329.5
CPNE3,8280.5
CYP4V2,18190.5
CYP4X1,7465.0
CYP4Z2P,634.0
CEP250,10400.5
CYTH1,17977.5
CYTH2,14974.5
FAM78B,9972.0
CYREN,15433.5
CYS1,14294.5
FAM83D,15010.0
FAM83F,11750.5
CST7,10062.0
CYTIP,11499.0
DPY19L2P2,630.0
DEFB108B,9943.5
D2HGDH,8089.0
DANCR,628.0
CCDC88C,14903.0
DCAF4L2,10178.5
DCAF8L1,9528.5
DCTN5,10195.0
DCLRE1C,8930.0
FAM76B,3702.5
F7,12338.5
CYR61,12702.5
FAM83G,8455.0
FAM83H,8309.5
DEFB105A,9750.0
DACH2,11166.5
DAD1,9518.0
DCDC5,6809.0
DCDC2B,6272.0
CST1,13965.5
CST5,6304.5
DPY19L3,9631.5
CYYR1,11668.5
DNAAF1,6846.5
DEFB130A,10114.0
DAB2IP,15738.5
DAPK3,16546.5
DBNDD2,9582.0
DBNL,15718.0
DEFB135,9718.5
DCAF5,11590.0
DBX1,11863.0
DCAF12L2,8101.5
DYNC1I1,12727.0
DYNC1LI1,8019.0
DCAF17,15268.5
MLYCD,13780.0
COX5B,9328.0
CYP26B1,14727.0
CPNE1,5570.0
CPEB1,15423.0
C17orf112,1361.0
CYP2U1,12096.5
LINC00526,548.0
CRLS1,4967.0
CYTH4,13601.5
CYHR1,11933.0
CYLC1,11336.5
CYLC2,8217.5
CYFIP1,16651.0
FAM81B,9003.0
CSTA,18134.0
DNAJC9-AS1,569.0
DAZL,18758.5
DEFB115,4444.5
CALB2,13283.5
CCIN,10796.5
CALR3,13397.0
CA5A,11647.0
CAPN7,14978.0
CAPN15,16779.5
PPP3R2,16324.0
CAPG,14344.0
CARD10,12780.5
CAPSL,9644.0
CARD19,11216.0
C2orf16,10302.5
CASP9,13697.5
CTSW,14476.5
CTSZ,14466.5
CAVIN1,13924.0
CAVIN2,12930.5
CABCOCO1,10178.5
CYB5D1,9212.0
CPA4,11675.5
CPE,12040.0
CBLL2,8320.5
CPN1,10850.5
AGTPBP1,10601.5
CBX3,10735.0
CCL4L1,16231.0
CCDC153,8336.5
CCDC134,9636.5
CCDC113,7800.5
CPD,12807.0
CCDC191,4593.5
CCDC117,10157.5
CCDC198,4847.0
CCDC88B,5648.0
CDC14A,10759.0
CREBBP,13744.5
C3orf62,4701.5
CCDC30,6285.0
CCDC66,5893.0
CCDC54,11464.5
CCDC57,8575.0
CCNE1,14802.5
CCNB1,14150.5
CCNG2,12195.0
CCNY,7103.5
CCL8,16017.5
CCL21,16193.5
CCR2,10611.5
CALM2,7445.5
CALD1,15106.0
CAPZB,6371.0
CDKN2AIP,5357.5
CASS4,15746.5
CCDC112,14387.5
CBX6,12859.5
CCDC71L,2642.0
CCDC195,574.0
CCDC85C,9438.0
CBWD1,9328.5
C3orf22,1811.0
CCDC25,6914.5
CCDC61,9778.0
CCDC33,8159.5
CCDC34,8175.5
CCDC69,8688.0
CCL2,19755.5
CDA,17218.5
CDCA3,14950.5
CD53,10011.5
CDK9,17252.0
CDAN1,16262.5
CDK16,14747.5
CDT1,10369.5
CEP170,7984.0
C5orf49,2119.0
CELF2-AS1,582.0
BORCS6,6002.5
BNIP2,16130.5
RTL10,16554.0
BNIPL,7425.5
BMP6,14769.0
BTN2A2,10560.5
BTBD19,3414.5
BRD4,12107.0
BTF3,14394.0
C1QTNF6,11386.5
CDC42SE2,7186.5
C1QB,7346.0
C1orf131,3139.5
CABP4,7005.0
C1orf115,6434.5
CACNA1H,14405.5
CACNA1A,17974.5
CDH16,10486.0
IBA57,10760.5
CDH8,11852.0
CALCA,17791.5
CASP7,12158.5
CARD6,8769.0
CASP5,11861.0
CTSL,15953.0
CTSS,11050.0
CTSV,10814.5
LINC00299,564.0
C2orf54,7123.0
C2orf66,1741.0
C2orf68,9887.0
CASP10,10074.5
CBARP,7657.0
C2orf80,8924.5
CAV2,18580.0
CPB2,16944.5
CBLN4,10211.0
CPO,3963.5
CBL,15344.0
CCDC125,7374.0
CCDC178,3573.0
CCDC105,10410.0
CCDC180,11158.0
CCDC130,6323.5
CCDC183,9097.5
TMEM30CP,11112.5
CCAR1,10740.5
CCDC38,8385.5
CCDC92,9657.5
CCDC9B,7929.5
CCDC80,11518.0
CACNG2,16272.5
CCDC82,8308.0
CCDC84,6569.0
CCKAR,19126.0
CCNH,15466.0
CCNI,15655.0
CCNB2,14547.5
CCNJ,9909.5
CCR7,13553.5
C4orf17,7396.5
CD1D,16305.5
CCZ1,8480.5
CD72,17279.0
CD37,9656.5
CDKL3,4668.0
CDKL4,10882.5
CDKL5,9769.5
CDX2,15892.0
CDK2AP1,17013.5
CDK2AP2,5135.0
CEP126,12098.5
CDKAL1,9192.0
CEP162,13297.0
LINC01554,610.0
CAT,15247.5
C2orf50,1471.0
LINC00471,615.0
CASP14,13142.5
CAVIN4,6175.5
CTSG,16009.5
CBLN1,13122.5
CPA1,8683.5
CPA3,11230.0
C3orf80,1678.0
C3orf84,1387.5
CCDC150,1956.0
CCDC127,1416.0
CBSL,10393.0
CCDC185,8560.0
CCDC138,7636.5
CCDC190,7491.0
CCDC146,4411.5
CCDC90B,9054.5
CDC14B,4356.0
CCDC166,9995.0
CBR1,13729.0
CBR3,15010.0
CCDC50,15280.5
CCDC14,10442.0
CCDC18,6308.5
CCL26,8590.0
CCL28,17380.0
CCPG1,11458.0
CCL17,16662.5
CCL7,13685.5
CCL20,14079.5
CCNJL,10697.5
CCR4,17244.0
CCL23,10042.0
CD1B,17878.5
CDK11B,15882.0
CCR3,17968.5
CD48,17027.0
ADGRE5,16307.5
CD70,12576.0
CD40LG,13232.0
CD7,13096.0
CD276,18281.5
CDC20,18025.5
CD86,14234.5
CD8A,14515.0
CASTOR1,10603.5
CARNMT1,11053.5
CTSE,14264.0
CAV1,13799.5
C2orf70,2377.5
C2orf78,9974.5
CASQ1,13344.5
CACTIN,6769.0
CTSK,16021.5
CBWD2,8145.0
CBLN3,7622.5
CBWD5,8666.0
CBWD6,9435.5
AGBL3,15317.5
C3orf85,450.0
C3orf86,453.0
AGBL1,13424.0
CCDC151,8381.5
CCDC152,9706.0
CCDC181,7434.0
CCDC110,7780.5
CBY3,11845.0
CCDC28B,12298.0
C3orf38,7394.0
CCDC168,8055.5
CCDC173,10315.0
CCDC32,11677.0
CCDC3,8396.0
CCDC91,8041.5
CACNG8,10280.0
CCDC9,9968.0
TMEM37,16416.0
CCDC60,7943.0
CACNG1,8218.5
CCNE2,16869.0
CCL14,16907.0
CCL5,18278.5
CCL19,11403.5
CCL1,17106.0
CCNL1,5696.5
CD28,10342.5
C4orf54,2875.0
CCND2,18044.0
CD302,15234.0
CDC20B,9735.0
CD226,15724.5
CD69,15250.0
CDC42,15869.5
CDC37,11363.5
CDK8,13620.0
CDK4,13985.5
C5orf64,6451.0
C5orf66,8342.5
CDK18,9029.0
CDRT1,7898.0
CASP2,17659.5
CASP8,18710.5
C2orf48,8225.5
C2orf27B,6056.0
CTSO,8830.5
CAPZA2,8536.0
CUX1,18394.0
C2orf81,10911.0
CASQ2,12316.0
CTSH,13520.0
CPA6,7645.0
CPB1,14527.0
CBWD3,5856.5
CBX1,12010.5
CPA2,10549.0
CBX2,13496.5
AGBL5,14290.0
CCDC154,12059.5
CCDC137,10003.5
CCDC116,5343.5
CCDC192,512.0
CCDC194,650.0
CCDC169,9738.0
CCDC86,9074.5
CACNG6,8169.0
CCK,16968.0
CCL27,12636.5
CCDC97,5716.5
CCDC77,7407.5
CCDC83,5481.5
CCNF,10806.5
CCNI2,6196.0
CCR6,10949.0
CCL22,9890.5
CCL24,13520.0
CDC123,7170.0
CCRL2,11855.0
C4orf47,5161.0
CD14,16359.0
CCR5,13437.0
CD109,13329.5
CD1E,18489.0
CD2BP2,13248.0
C4orf3,11513.5
CD3G,14333.5
CD177,15872.5
CD320,11304.0
CD33,12265.5
CDC26,5825.0
CD99,12270.5
CDC27,13988.5
CD248,17073.5
CDC45,16270.0
CASD1,13310.0
CARTPT,17083.5
CASTOR2,12372.0
CAPZA1,14504.5
CTSC,17247.5
C2orf69,8467.0
CAB39L,8597.5
LINC00696,807.0
C3orf79,808.0
CCDC182,5022.5
CCDC136,5764.0
CCDC186,11400.0
CCDC120,12353.5
CCDC122,9856.5
C3orf14,2958.0
C3orf18,8858.0
CCDC28A,10340.5
CCDC171,11111.5
CCDC87,3630.0
CCDC13,10926.0
CCL25,17628.5
CCDC40,7130.0
CCNA2,19736.0
CCL15,16574.0
CCL18,17946.5
CCNK,6814.0
CCSAP,11032.0
C4orf36,3947.0
C4orf45,9848.5
CCSER2,10146.5
C4orf48,9719.5
CCNYL1,11542.0
CD151,14499.0
CCND3,16668.5
CD247,18390.5
CD4,20098.5
C3orf30,5653.0
CCDC24,5038.0
CCDC170,8498.5
CCDC26,774.0
CCDC27,8813.0
CCDC6,9456.5
CCER1,3644.0
CCDC78,9487.0
CCM2,15685.5
CCL11,16055.0
CCNO,11784.5
CCNT1,17271.5
CCL16,12472.5
CCNG1,12850.0
CCR1,11394.0
CCR8,14726.5
LINC01587,2940.0
C4orf33,5777.5
CCDC158,5663.5
CDRT15L2,7062.0
CDK5R2,8709.5
CDC16,10096.0
CD47,16366.5
CDC5L,15443.0
CDK14,14384.0
CDK10,13469.0
CDON,11607.0
CEACAM1,15234.0
CDKN2C,12591.0
CEACAM3,10473.0
C5orf58,6003.0
C5orf60,1394.0
CEBPG,14089.0
CENPE,15181.0
CEND1,14262.5
CECR2,13479.0
CENPI,9565.5
CEP76,8197.0
CENPS,7738.0
CERS1,9659.0
CEP97,12487.0
CENPW,11577.0
CFAP69,11672.0
LINC00574,853.0
LINC00271,859.0
C6orf118,2717.0
C6orf223,4444.5
C6orf226,10294.5
C6orf136,6726.0
CFAP157,8305.5
CBLB,14275.0
AGBL2,17231.0
CDC14C,820.0
AGBL4,7985.0
CCDC159,8202.0
CCDC160,8648.5
CCDC140,11394.0
CCDC197,823.0
CCDC149,3389.0
C3orf33,12037.5
,825.0
CCDC174,4009.0
CCDC43,2329.5
CCDC47,3568.5
CCDC7,9959.0
CACNG5,9954.0
CCND1,14818.5
CD22,15807.5
CD6,10060.5
CD9,15862.5
CDCA4,7869.5
CDKL1,13291.0
CDK5R1,15151.0
CDIP1,13119.0
CDR1,16270.0
C5orf67,6078.0
CEACAM19,10113.0
CDY2A,837.0
CEACAM20,9025.5
CDV3,12500.0
C5orf30,8354.5
CDRT4,8437.5
CDRT15,9477.5
C5orf46,7612.0
CEP192,10666.0
CELSR3,12590.0
CELA2B,8024.5
CELF3,10830.5
CERS2,12068.5
CERS4,11044.5
CEP95,4103.0
CENPM,11543.0
CP,17685.0
C6orf89,7414.5
DAZAP2,11167.0
DEFB110,4698.0
DEFB116,7049.5
DEFB127,12872.5
DIABLO,11587.0
DEFB136,696.0
DCDC1,7751.5
DCAF16,8295.5
DCDC2C,9162.0
DCUN1D4,4006.5
DDAH2,16233.5
